v6	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)
-1.859000000000008e+002	2.657083e+001	3.653889e+001	-1.684861e+001	2.184861e+001	-4.722222e+000	2.777778e-001	-1.990417e+001	-1.462639e+001	-1.962639e+001	2.542778e+001
-1.858000000000008e+002	2.655833e+001	3.652222e+001	-1.683611e+001	2.183611e+001	-4.722222e+000	2.777778e-001	-1.989167e+001	-1.461389e+001	-1.961389e+001	2.541111e+001
-1.857000000000008e+002	2.654583e+001	3.650555e+001	-1.682361e+001	2.182361e+001	-4.722222e+000	2.777778e-001	-1.987917e+001	-1.460139e+001	-1.960139e+001	2.539444e+001
-1.856000000000008e+002	2.653333e+001	3.648889e+001	-1.681111e+001	2.181111e+001	-4.722222e+000	2.777778e-001	-1.986667e+001	-1.458889e+001	-1.958889e+001	2.537778e+001
-1.855000000000008e+002	2.652083e+001	3.647222e+001	-1.679861e+001	2.179861e+001	-4.722222e+000	2.777778e-001	-1.985417e+001	-1.457639e+001	-1.957639e+001	2.536111e+001
-1.854000000000008e+002	2.650833e+001	3.645555e+001	-1.678611e+001	2.178611e+001	-4.722222e+000	2.777778e-001	-1.984167e+001	-1.456389e+001	-1.956389e+001	2.534444e+001
-1.853000000000008e+002	2.649583e+001	3.643889e+001	-1.677361e+001	2.177361e+001	-4.722222e+000	2.777778e-001	-1.982917e+001	-1.455139e+001	-1.955139e+001	2.532778e+001
-1.852000000000008e+002	2.648333e+001	3.642222e+001	-1.676111e+001	2.176111e+001	-4.722222e+000	2.777778e-001	-1.981667e+001	-1.453889e+001	-1.953889e+001	2.531111e+001
-1.851000000000009e+002	2.647083e+001	3.640556e+001	-1.674861e+001	2.174861e+001	-4.722222e+000	2.777778e-001	-1.980417e+001	-1.452639e+001	-1.952639e+001	2.529445e+001
-1.850000000000009e+002	2.645833e+001	3.638889e+001	-1.673611e+001	2.173611e+001	-4.722222e+000	2.777778e-001	-1.979167e+001	-1.451389e+001	-1.951389e+001	2.527778e+001
-1.849000000000009e+002	2.644583e+001	3.637222e+001	-1.672361e+001	2.172361e+001	-4.722222e+000	2.777778e-001	-1.977917e+001	-1.450139e+001	-1.950139e+001	2.526111e+001
-1.848000000000009e+002	2.643333e+001	3.635556e+001	-1.671111e+001	2.171111e+001	-4.722222e+000	2.777778e-001	-1.976667e+001	-1.448889e+001	-1.948889e+001	2.524444e+001
-1.847000000000009e+002	2.642083e+001	3.633889e+001	-1.669861e+001	2.169861e+001	-4.722222e+000	2.777778e-001	-1.975417e+001	-1.447639e+001	-1.947639e+001	2.522778e+001
-1.846000000000009e+002	2.640833e+001	3.632222e+001	-1.668611e+001	2.168611e+001	-4.722222e+000	2.777778e-001	-1.974167e+001	-1.446389e+001	-1.946389e+001	2.521111e+001
-1.845000000000009e+002	2.639583e+001	3.630556e+001	-1.667361e+001	2.167361e+001	-4.722222e+000	2.777778e-001	-1.972917e+001	-1.445139e+001	-1.945139e+001	2.519444e+001
-1.844000000000009e+002	2.638333e+001	3.628889e+001	-1.666111e+001	2.166111e+001	-4.722222e+000	2.777778e-001	-1.971667e+001	-1.443889e+001	-1.943889e+001	2.517778e+001
-1.843000000000009e+002	2.637083e+001	3.627222e+001	-1.664861e+001	2.164861e+001	-4.722222e+000	2.777778e-001	-1.970417e+001	-1.442639e+001	-1.942639e+001	2.516111e+001
-1.842000000000009e+002	2.635833e+001	3.625555e+001	-1.663611e+001	2.163611e+001	-4.722222e+000	2.777778e-001	-1.969167e+001	-1.441389e+001	-1.941389e+001	2.514444e+001
-1.841000000000009e+002	2.634583e+001	3.623889e+001	-1.662361e+001	2.162361e+001	-4.722222e+000	2.777778e-001	-1.967917e+001	-1.440139e+001	-1.940139e+001	2.512778e+001
-1.840000000000009e+002	2.633333e+001	3.622222e+001	-1.661111e+001	2.161111e+001	-4.722222e+000	2.777778e-001	-1.966667e+001	-1.438889e+001	-1.938889e+001	2.511111e+001
-1.839000000000009e+002	2.632083e+001	3.620555e+001	-1.659861e+001	2.159861e+001	-4.722222e+000	2.777778e-001	-1.965417e+001	-1.437639e+001	-1.937639e+001	2.509444e+001
-1.838000000000009e+002	2.630833e+001	3.618889e+001	-1.658611e+001	2.158611e+001	-4.722222e+000	2.777778e-001	-1.964167e+001	-1.436389e+001	-1.936389e+001	2.507778e+001
-1.837000000000009e+002	2.629583e+001	3.617222e+001	-1.657361e+001	2.157361e+001	-4.722222e+000	2.777778e-001	-1.962917e+001	-1.435139e+001	-1.935139e+001	2.506111e+001
-1.836000000000009e+002	2.628333e+001	3.615556e+001	-1.656111e+001	2.156111e+001	-4.722222e+000	2.777778e-001	-1.961667e+001	-1.433889e+001	-1.933889e+001	2.504445e+001
-1.835000000000009e+002	2.627083e+001	3.613889e+001	-1.654861e+001	2.154861e+001	-4.722222e+000	2.777778e-001	-1.960417e+001	-1.432639e+001	-1.932639e+001	2.502778e+001
-1.834000000000009e+002	2.625833e+001	3.612222e+001	-1.653611e+001	2.153611e+001	-4.722222e+000	2.777778e-001	-1.959167e+001	-1.431389e+001	-1.931389e+001	2.501111e+001
-1.833000000000010e+002	2.624583e+001	3.610556e+001	-1.652361e+001	2.152361e+001	-4.722222e+000	2.777778e-001	-1.957917e+001	-1.430139e+001	-1.930139e+001	2.499444e+001
-1.832000000000010e+002	2.623333e+001	3.608889e+001	-1.651111e+001	2.151111e+001	-4.722222e+000	2.777778e-001	-1.956667e+001	-1.428889e+001	-1.928889e+001	2.497778e+001
-1.831000000000010e+002	2.622083e+001	3.607222e+001	-1.649861e+001	2.149861e+001	-4.722222e+000	2.777778e-001	-1.955417e+001	-1.427639e+001	-1.927639e+001	2.496111e+001
-1.830000000000010e+002	2.620833e+001	3.605556e+001	-1.648611e+001	2.148611e+001	-4.722222e+000	2.777778e-001	-1.954167e+001	-1.426389e+001	-1.926389e+001	2.494444e+001
-1.829000000000010e+002	2.619583e+001	3.603889e+001	-1.647361e+001	2.147361e+001	-4.722222e+000	2.777778e-001	-1.952917e+001	-1.425139e+001	-1.925139e+001	2.492778e+001
-1.828000000000010e+002	2.618333e+001	3.602222e+001	-1.646111e+001	2.146111e+001	-4.722222e+000	2.777778e-001	-1.951667e+001	-1.423889e+001	-1.923889e+001	2.491111e+001
-1.827000000000010e+002	2.617083e+001	3.600555e+001	-1.644861e+001	2.144861e+001	-4.722222e+000	2.777778e-001	-1.950417e+001	-1.422639e+001	-1.922639e+001	2.489444e+001
-1.826000000000010e+002	2.615833e+001	3.598889e+001	-1.643611e+001	2.143611e+001	-4.722222e+000	2.777778e-001	-1.949167e+001	-1.421389e+001	-1.921389e+001	2.487778e+001
-1.825000000000010e+002	2.614583e+001	3.597222e+001	-1.642361e+001	2.142361e+001	-4.722222e+000	2.777778e-001	-1.947917e+001	-1.420139e+001	-1.920139e+001	2.486111e+001
-1.824000000000010e+002	2.613333e+001	3.595555e+001	-1.641111e+001	2.141111e+001	-4.722222e+000	2.777778e-001	-1.946667e+001	-1.418889e+001	-1.918889e+001	2.484444e+001
-1.823000000000010e+002	2.612083e+001	3.593889e+001	-1.639861e+001	2.139861e+001	-4.722222e+000	2.777778e-001	-1.945417e+001	-1.417639e+001	-1.917639e+001	2.482778e+001
-1.822000000000010e+002	2.610833e+001	3.592222e+001	-1.638611e+001	2.138611e+001	-4.722222e+000	2.777778e-001	-1.944167e+001	-1.416389e+001	-1.916389e+001	2.481111e+001
-1.821000000000010e+002	2.609583e+001	3.590556e+001	-1.637361e+001	2.137361e+001	-4.722222e+000	2.777778e-001	-1.942917e+001	-1.415139e+001	-1.915139e+001	2.479445e+001
-1.820000000000010e+002	2.608333e+001	3.588889e+001	-1.636111e+001	2.136111e+001	-4.722222e+000	2.777778e-001	-1.941667e+001	-1.413889e+001	-1.913889e+001	2.477778e+001
-1.819000000000010e+002	2.607083e+001	3.587222e+001	-1.634861e+001	2.134861e+001	-4.722222e+000	2.777778e-001	-1.940417e+001	-1.412639e+001	-1.912639e+001	2.476111e+001
-1.818000000000010e+002	2.605833e+001	3.585556e+001	-1.633611e+001	2.133611e+001	-4.722222e+000	2.777778e-001	-1.939167e+001	-1.411389e+001	-1.911389e+001	2.474444e+001
-1.817000000000010e+002	2.604583e+001	3.583889e+001	-1.632361e+001	2.132361e+001	-4.722222e+000	2.777778e-001	-1.937917e+001	-1.410139e+001	-1.910139e+001	2.472778e+001
-1.816000000000011e+002	2.603333e+001	3.582222e+001	-1.631111e+001	2.131111e+001	-4.722222e+000	2.777778e-001	-1.936667e+001	-1.408889e+001	-1.908889e+001	2.471111e+001
-1.815000000000011e+002	2.602083e+001	3.580556e+001	-1.629861e+001	2.129861e+001	-4.722222e+000	2.777778e-001	-1.935417e+001	-1.407639e+001	-1.907639e+001	2.469444e+001
-1.814000000000011e+002	2.600833e+001	3.578889e+001	-1.628611e+001	2.128611e+001	-4.722222e+000	2.777778e-001	-1.934167e+001	-1.406389e+001	-1.906389e+001	2.467778e+001
-1.813000000000011e+002	2.599583e+001	3.577222e+001	-1.627361e+001	2.127361e+001	-4.722222e+000	2.777778e-001	-1.932917e+001	-1.405139e+001	-1.905139e+001	2.466111e+001
-1.812000000000011e+002	2.598333e+001	3.575555e+001	-1.626111e+001	2.126111e+001	-4.722222e+000	2.777778e-001	-1.931667e+001	-1.403889e+001	-1.903889e+001	2.464444e+001
-1.811000000000011e+002	2.597083e+001	3.573889e+001	-1.624861e+001	2.124861e+001	-4.722222e+000	2.777778e-001	-1.930417e+001	-1.402639e+001	-1.902639e+001	2.462778e+001
-1.810000000000011e+002	2.595833e+001	3.572222e+001	-1.623611e+001	2.123611e+001	-4.722222e+000	2.777778e-001	-1.929167e+001	-1.401389e+001	-1.901389e+001	2.461111e+001
-1.809000000000011e+002	2.594583e+001	3.570555e+001	-1.622361e+001	2.122361e+001	-4.722222e+000	2.777778e-001	-1.927917e+001	-1.400139e+001	-1.900139e+001	2.459444e+001
-1.808000000000011e+002	2.593333e+001	3.568889e+001	-1.621111e+001	2.121111e+001	-4.722222e+000	2.777778e-001	-1.926667e+001	-1.398889e+001	-1.898889e+001	2.457778e+001
-1.807000000000011e+002	2.592083e+001	3.567222e+001	-1.619861e+001	2.119861e+001	-4.722222e+000	2.777778e-001	-1.925417e+001	-1.397639e+001	-1.897639e+001	2.456111e+001
-1.806000000000011e+002	2.590833e+001	3.565556e+001	-1.618611e+001	2.118611e+001	-4.722222e+000	2.777778e-001	-1.924167e+001	-1.396389e+001	-1.896389e+001	2.454445e+001
-1.805000000000011e+002	2.589583e+001	3.563889e+001	-1.617361e+001	2.117361e+001	-4.722222e+000	2.777778e-001	-1.922917e+001	-1.395139e+001	-1.895139e+001	2.452778e+001
-1.804000000000011e+002	2.588333e+001	3.562222e+001	-1.616111e+001	2.116111e+001	-4.722222e+000	2.777778e-001	-1.921667e+001	-1.393889e+001	-1.893889e+001	2.451111e+001
-1.803000000000011e+002	2.587083e+001	3.560556e+001	-1.614861e+001	2.114861e+001	-4.722222e+000	2.777778e-001	-1.920417e+001	-1.392639e+001	-1.892639e+001	2.449444e+001
-1.802000000000011e+002	2.585833e+001	3.558889e+001	-1.613611e+001	2.113611e+001	-4.722222e+000	2.777778e-001	-1.919167e+001	-1.391389e+001	-1.891389e+001	2.447778e+001
-1.801000000000011e+002	2.584583e+001	3.557222e+001	-1.612361e+001	2.112361e+001	-4.722222e+000	2.777778e-001	-1.917917e+001	-1.390139e+001	-1.890139e+001	2.446111e+001
-1.800000000000011e+002	2.583333e+001	3.555556e+001	-1.611111e+001	2.111111e+001	-4.722222e+000	2.777778e-001	-1.916667e+001	-1.388889e+001	-1.888889e+001	2.444444e+001
-1.799000000000011e+002	2.582083e+001	3.553889e+001	-1.609861e+001	2.109861e+001	-4.722222e+000	2.777778e-001	-1.915417e+001	-1.387639e+001	-1.887639e+001	2.442778e+001
-1.798000000000012e+002	2.580833e+001	3.552222e+001	-1.608611e+001	2.108611e+001	-4.722222e+000	2.777778e-001	-1.914167e+001	-1.386389e+001	-1.886389e+001	2.441111e+001
-1.797000000000012e+002	2.579583e+001	3.550555e+001	-1.607361e+001	2.107361e+001	-4.722222e+000	2.777778e-001	-1.912917e+001	-1.385139e+001	-1.885139e+001	2.439444e+001
-1.796000000000012e+002	2.578333e+001	3.548889e+001	-1.606111e+001	2.106111e+001	-4.722222e+000	2.777778e-001	-1.911667e+001	-1.383889e+001	-1.883889e+001	2.437778e+001
-1.795000000000012e+002	2.577083e+001	3.547222e+001	-1.604861e+001	2.104861e+001	-4.722222e+000	2.777778e-001	-1.910417e+001	-1.382639e+001	-1.882639e+001	2.436111e+001
-1.794000000000012e+002	2.575833e+001	3.545555e+001	-1.603611e+001	2.103611e+001	-4.722222e+000	2.777778e-001	-1.909167e+001	-1.381389e+001	-1.881389e+001	2.434444e+001
-1.793000000000012e+002	2.574583e+001	3.543889e+001	-1.602361e+001	2.102361e+001	-4.722222e+000	2.777778e-001	-1.907917e+001	-1.380139e+001	-1.880139e+001	2.432778e+001
-1.792000000000012e+002	2.573333e+001	3.542222e+001	-1.601111e+001	2.101111e+001	-4.722222e+000	2.777778e-001	-1.906667e+001	-1.378889e+001	-1.878889e+001	2.431111e+001
-1.791000000000012e+002	2.572083e+001	3.540556e+001	-1.599861e+001	2.099861e+001	-4.722222e+000	2.777778e-001	-1.905417e+001	-1.377639e+001	-1.877639e+001	2.429445e+001
-1.790000000000012e+002	2.570833e+001	3.538889e+001	-1.598611e+001	2.098611e+001	-4.722222e+000	2.777778e-001	-1.904167e+001	-1.376389e+001	-1.876389e+001	2.427778e+001
-1.789000000000012e+002	2.569583e+001	3.537222e+001	-1.597361e+001	2.097361e+001	-4.722222e+000	2.777778e-001	-1.902917e+001	-1.375139e+001	-1.875139e+001	2.426111e+001
-1.788000000000012e+002	2.568333e+001	3.535556e+001	-1.596111e+001	2.096111e+001	-4.722222e+000	2.777778e-001	-1.901667e+001	-1.373889e+001	-1.873889e+001	2.424444e+001
-1.787000000000012e+002	2.567083e+001	3.533889e+001	-1.594861e+001	2.094861e+001	-4.722222e+000	2.777778e-001	-1.900417e+001	-1.372639e+001	-1.872639e+001	2.422778e+001
-1.786000000000012e+002	2.565833e+001	3.532222e+001	-1.593611e+001	2.093611e+001	-4.722222e+000	2.777778e-001	-1.899167e+001	-1.371389e+001	-1.871389e+001	2.421111e+001
-1.785000000000012e+002	2.564583e+001	3.530556e+001	-1.592361e+001	2.092361e+001	-4.722222e+000	2.777778e-001	-1.897917e+001	-1.370139e+001	-1.870139e+001	2.419444e+001
-1.784000000000012e+002	2.563333e+001	3.528889e+001	-1.591111e+001	2.091111e+001	-4.722222e+000	2.777778e-001	-1.896667e+001	-1.368889e+001	-1.868889e+001	2.417778e+001
-1.783000000000012e+002	2.562083e+001	3.527222e+001	-1.589861e+001	2.089861e+001	-4.722222e+000	2.777778e-001	-1.895417e+001	-1.367639e+001	-1.867639e+001	2.416111e+001
-1.782000000000012e+002	2.560833e+001	3.525555e+001	-1.588611e+001	2.088611e+001	-4.722222e+000	2.777778e-001	-1.894167e+001	-1.366389e+001	-1.866389e+001	2.414444e+001
-1.781000000000012e+002	2.559583e+001	3.523889e+001	-1.587361e+001	2.087361e+001	-4.722222e+000	2.777778e-001	-1.892917e+001	-1.365139e+001	-1.865139e+001	2.412778e+001
-1.780000000000013e+002	2.558333e+001	3.522222e+001	-1.586111e+001	2.086111e+001	-4.722222e+000	2.777778e-001	-1.891667e+001	-1.363889e+001	-1.863889e+001	2.411111e+001
-1.779000000000013e+002	2.557083e+001	3.520555e+001	-1.584861e+001	2.084861e+001	-4.722222e+000	2.777778e-001	-1.890417e+001	-1.362639e+001	-1.862639e+001	2.409444e+001
-1.778000000000013e+002	2.555833e+001	3.518889e+001	-1.583611e+001	2.083611e+001	-4.722222e+000	2.777778e-001	-1.889167e+001	-1.361389e+001	-1.861389e+001	2.407778e+001
-1.777000000000013e+002	2.554583e+001	3.517222e+001	-1.582361e+001	2.082361e+001	-4.722222e+000	2.777778e-001	-1.887917e+001	-1.360139e+001	-1.860139e+001	2.406111e+001
-1.776000000000013e+002	2.553333e+001	3.515556e+001	-1.581111e+001	2.081111e+001	-4.722222e+000	2.777778e-001	-1.886667e+001	-1.358889e+001	-1.858889e+001	2.404445e+001
-1.775000000000013e+002	2.552083e+001	3.513889e+001	-1.579861e+001	2.079861e+001	-4.722222e+000	2.777778e-001	-1.885417e+001	-1.357639e+001	-1.857639e+001	2.402778e+001
-1.774000000000013e+002	2.550833e+001	3.512222e+001	-1.578611e+001	2.078611e+001	-4.722222e+000	2.777778e-001	-1.884167e+001	-1.356389e+001	-1.856389e+001	2.401111e+001
-1.773000000000013e+002	2.549583e+001	3.510556e+001	-1.577361e+001	2.077361e+001	-4.722222e+000	2.777778e-001	-1.882917e+001	-1.355139e+001	-1.855139e+001	2.399444e+001
-1.772000000000013e+002	2.548333e+001	3.508889e+001	-1.576111e+001	2.076111e+001	-4.722222e+000	2.777778e-001	-1.881667e+001	-1.353889e+001	-1.853889e+001	2.397778e+001
-1.771000000000013e+002	2.547083e+001	3.507222e+001	-1.574861e+001	2.074861e+001	-4.722222e+000	2.777778e-001	-1.880417e+001	-1.352639e+001	-1.852639e+001	2.396111e+001
-1.770000000000013e+002	2.545833e+001	3.505556e+001	-1.573611e+001	2.073611e+001	-4.722222e+000	2.777778e-001	-1.879167e+001	-1.351389e+001	-1.851389e+001	2.394444e+001
-1.769000000000013e+002	2.544583e+001	3.503889e+001	-1.572361e+001	2.072361e+001	-4.722222e+000	2.777778e-001	-1.877917e+001	-1.350139e+001	-1.850139e+001	2.392778e+001
-1.768000000000013e+002	2.543333e+001	3.502222e+001	-1.571111e+001	2.071111e+001	-4.722222e+000	2.777778e-001	-1.876667e+001	-1.348889e+001	-1.848889e+001	2.391111e+001
-1.767000000000013e+002	2.542083e+001	3.500555e+001	-1.569861e+001	2.069861e+001	-4.722222e+000	2.777778e-001	-1.875417e+001	-1.347639e+001	-1.847639e+001	2.389444e+001
-1.766000000000013e+002	2.540833e+001	3.498889e+001	-1.568611e+001	2.068611e+001	-4.722222e+000	2.777778e-001	-1.874167e+001	-1.346389e+001	-1.846389e+001	2.387778e+001
-1.765000000000013e+002	2.539583e+001	3.497222e+001	-1.567361e+001	2.067361e+001	-4.722222e+000	2.777778e-001	-1.872917e+001	-1.345139e+001	-1.845139e+001	2.386111e+001
-1.764000000000013e+002	2.538333e+001	3.495555e+001	-1.566111e+001	2.066111e+001	-4.722222e+000	2.777778e-001	-1.871667e+001	-1.343889e+001	-1.843889e+001	2.384444e+001
-1.763000000000014e+002	2.537083e+001	3.493889e+001	-1.564861e+001	2.064861e+001	-4.722222e+000	2.777778e-001	-1.870417e+001	-1.342639e+001	-1.842639e+001	2.382778e+001
-1.762000000000014e+002	2.535833e+001	3.492222e+001	-1.563611e+001	2.063611e+001	-4.722222e+000	2.777778e-001	-1.869167e+001	-1.341389e+001	-1.841389e+001	2.381111e+001
-1.761000000000014e+002	2.534583e+001	3.490556e+001	-1.562361e+001	2.062361e+001	-4.722222e+000	2.777778e-001	-1.867917e+001	-1.340139e+001	-1.840139e+001	2.379445e+001
-1.760000000000014e+002	2.533333e+001	3.488889e+001	-1.561111e+001	2.061111e+001	-4.722222e+000	2.777778e-001	-1.866667e+001	-1.338889e+001	-1.838889e+001	2.377778e+001
-1.759000000000014e+002	2.532083e+001	3.487222e+001	-1.559861e+001	2.059861e+001	-4.722222e+000	2.777778e-001	-1.865417e+001	-1.337639e+001	-1.837639e+001	2.376111e+001
-1.758000000000014e+002	2.530833e+001	3.485556e+001	-1.558611e+001	2.058611e+001	-4.722222e+000	2.777778e-001	-1.864167e+001	-1.336389e+001	-1.836389e+001	2.374444e+001
-1.757000000000014e+002	2.529583e+001	3.483889e+001	-1.557361e+001	2.057361e+001	-4.722222e+000	2.777778e-001	-1.862917e+001	-1.335139e+001	-1.835139e+001	2.372778e+001
-1.756000000000014e+002	2.528333e+001	3.482222e+001	-1.556111e+001	2.056111e+001	-4.722222e+000	2.777778e-001	-1.861667e+001	-1.333889e+001	-1.833889e+001	2.371111e+001
-1.755000000000014e+002	2.527083e+001	3.480556e+001	-1.554861e+001	2.054861e+001	-4.722222e+000	2.777778e-001	-1.860417e+001	-1.332639e+001	-1.832639e+001	2.369444e+001
-1.754000000000014e+002	2.525833e+001	3.478889e+001	-1.553611e+001	2.053611e+001	-4.722222e+000	2.777778e-001	-1.859167e+001	-1.331389e+001	-1.831389e+001	2.367778e+001
-1.753000000000014e+002	2.524583e+001	3.477222e+001	-1.552361e+001	2.052361e+001	-4.722222e+000	2.777778e-001	-1.857917e+001	-1.330139e+001	-1.830139e+001	2.366111e+001
-1.752000000000014e+002	2.523333e+001	3.475555e+001	-1.551111e+001	2.051111e+001	-4.722222e+000	2.777778e-001	-1.856667e+001	-1.328889e+001	-1.828889e+001	2.364444e+001
-1.751000000000014e+002	2.522083e+001	3.473889e+001	-1.549861e+001	2.049861e+001	-4.722222e+000	2.777778e-001	-1.855417e+001	-1.327639e+001	-1.827639e+001	2.362778e+001
-1.750000000000014e+002	2.520833e+001	3.472222e+001	-1.548611e+001	2.048611e+001	-4.722222e+000	2.777778e-001	-1.854167e+001	-1.326389e+001	-1.826389e+001	2.361111e+001
-1.749000000000014e+002	2.519583e+001	3.470555e+001	-1.547361e+001	2.047361e+001	-4.722222e+000	2.777778e-001	-1.852917e+001	-1.325139e+001	-1.825139e+001	2.359444e+001
-1.748000000000014e+002	2.518333e+001	3.468889e+001	-1.546111e+001	2.046111e+001	-4.722222e+000	2.777778e-001	-1.851667e+001	-1.323889e+001	-1.823889e+001	2.357778e+001
-1.747000000000014e+002	2.517083e+001	3.467222e+001	-1.544861e+001	2.044861e+001	-4.722222e+000	2.777778e-001	-1.850417e+001	-1.322639e+001	-1.822639e+001	2.356111e+001
-1.746000000000014e+002	2.515833e+001	3.465556e+001	-1.543611e+001	2.043611e+001	-4.722222e+000	2.777778e-001	-1.849167e+001	-1.321389e+001	-1.821389e+001	2.354445e+001
-1.745000000000015e+002	2.514583e+001	3.463889e+001	-1.542361e+001	2.042361e+001	-4.722222e+000	2.777778e-001	-1.847917e+001	-1.320139e+001	-1.820139e+001	2.352778e+001
-1.744000000000015e+002	2.513333e+001	3.462222e+001	-1.541111e+001	2.041111e+001	-4.722222e+000	2.777778e-001	-1.846667e+001	-1.318889e+001	-1.818889e+001	2.351111e+001
-1.743000000000015e+002	2.512083e+001	3.460556e+001	-1.539861e+001	2.039861e+001	-4.722222e+000	2.777778e-001	-1.845417e+001	-1.317639e+001	-1.817639e+001	2.349444e+001
-1.742000000000015e+002	2.510833e+001	3.458889e+001	-1.538611e+001	2.038611e+001	-4.722222e+000	2.777778e-001	-1.844167e+001	-1.316389e+001	-1.816389e+001	2.347778e+001
-1.741000000000015e+002	2.509583e+001	3.457222e+001	-1.537361e+001	2.037361e+001	-4.722222e+000	2.777778e-001	-1.842917e+001	-1.315139e+001	-1.815139e+001	2.346111e+001
-1.740000000000015e+002	2.508333e+001	3.455556e+001	-1.536111e+001	2.036111e+001	-4.722222e+000	2.777778e-001	-1.841667e+001	-1.313889e+001	-1.813889e+001	2.344444e+001
-1.739000000000015e+002	2.507083e+001	3.453889e+001	-1.534861e+001	2.034861e+001	-4.722222e+000	2.777778e-001	-1.840417e+001	-1.312639e+001	-1.812639e+001	2.342778e+001
-1.738000000000015e+002	2.505833e+001	3.452222e+001	-1.533611e+001	2.033611e+001	-4.722222e+000	2.777778e-001	-1.839167e+001	-1.311389e+001	-1.811389e+001	2.341111e+001
-1.737000000000015e+002	2.504583e+001	3.450555e+001	-1.532361e+001	2.032361e+001	-4.722222e+000	2.777778e-001	-1.837917e+001	-1.310139e+001	-1.810139e+001	2.339444e+001
-1.736000000000015e+002	2.503333e+001	3.448889e+001	-1.531111e+001	2.031111e+001	-4.722222e+000	2.777778e-001	-1.836667e+001	-1.308889e+001	-1.808889e+001	2.337778e+001
-1.735000000000015e+002	2.502083e+001	3.447222e+001	-1.529861e+001	2.029861e+001	-4.722222e+000	2.777778e-001	-1.835417e+001	-1.307639e+001	-1.807639e+001	2.336111e+001
